source,source_id,original_key,building_name,normalized_name,address,district,grade,year_built,building_key,matches_json,midland_id,centanet_id,midland_original_key,centanet_original_key
midland,B000019138,B000019138,Fonda Industrial Building,fonda industrial building,37-39 Au Pui Wan Street,,,,MD_B000019138,"{""centanet"": {""id"": ""80c30d7b-5208-4783-af53-a4bc0c2dcd06"", ""original_key"": ""80c30d7b-5208-4783-af53-a4bc0c2dcd06"", ""score"": 90.0, ""building_name"": ""Fonda Industrial Building"", ""address"": ""37-39 Au Pui Wan Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""80c30d7b-5208-4783-af53-a4bc0c2dcd06"", ""buildingNameEn"": ""Fonda Industrial Building"", ""address"": ""37-39 Au Pui Wan Street"", ""developers"": ""E. Wah Realty Limited"", ""opDateDisplayName"": ""1981 Year"", ""floorDisplayName"": ""15 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 3, ""rentCount"": 2, ""transCount"": 9}}}",,80c30d7b-5208-4783-af53-a4bc0c2dcd06,,80c30d7b-5208-4783-af53-a4bc0c2dcd06
midland,B000019225,B000019225,Fu Cheung Centre,fu cheung center,5-7 Wong Chuk Yeung Street,,,,MD_B000019225,"{""centanet"": {""id"": ""e87ff898-e93f-4f72-9d5c-657f8762f3fc"", ""original_key"": ""e87ff898-e93f-4f72-9d5c-657f8762f3fc"", ""score"": 90.0, ""building_name"": ""Fu Cheung Centre"", ""address"": ""5-7 Wong Chuk Yeung Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""e87ff898-e93f-4f72-9d5c-657f8762f3fc"", ""buildingNameEn"": ""Fu Cheung Centre"", ""address"": ""5-7 Wong Chuk Yeung Street"", ""developers"": ""Tai Cheung Properties Limited"", ""opDateDisplayName"": ""1984 Year"", ""floorDisplayName"": ""16 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 12, ""rentCount"": 8, ""transCount"": 7}}}",,e87ff898-e93f-4f72-9d5c-657f8762f3fc,,e87ff898-e93f-4f72-9d5c-657f8762f3fc
midland,B000019482,B000019482,Goldfield Industrial Centre Block A,goldfield industrial center block a,1 Sui Wo Road Shatin,,,,MD_B000019482,"{""centanet"": {""id"": ""958168c4-1633-4753-893d-190bfdac7398"", ""original_key"": ""958168c4-1633-4753-893d-190bfdac7398"", ""score"": 85.8, ""building_name"": ""Goldfield Industrial Centre"", ""address"": ""1 Sui Wo Road"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""958168c4-1633-4753-893d-190bfdac7398"", ""buildingNameEn"": ""Goldfield Industrial Centre"", ""address"": ""1 Sui Wo Road"", ""developers"": ""Wah Ha Realty Company Limited"", ""opDateDisplayName"": ""1984 Year"", ""floorDisplayName"": ""15 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 10, ""rentCount"": 7, ""transCount"": 23}}}",,958168c4-1633-4753-893d-190bfdac7398,,958168c4-1633-4753-893d-190bfdac7398
midland,B000066957,B000066957,"Goodman Shatin Logistics Centre, Phase I",goodman shatin logistics center phase i,6 Wong Chuk Yeung Street,,,,MD_B000066957,"{""centanet"": {""id"": ""a1219d58-cf5c-4db7-b2ef-0d51524cc8ba"", ""original_key"": ""a1219d58-cf5c-4db7-b2ef-0d51524cc8ba"", ""score"": 88.19999999999999, ""building_name"": ""Goodman Shatin Logistics Centre 2"", ""address"": ""6 Wong Chuk Yeung Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""a1219d58-cf5c-4db7-b2ef-0d51524cc8ba"", ""buildingNameEn"": ""Goodman Shatin Logistics Centre 2"", ""address"": ""6 Wong Chuk Yeung Street"", ""developers"": ""Tai Sang Land Development Limited"", ""opDateDisplayName"": ""1989 Year"", ""floorDisplayName"": ""18 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 4}}}",,a1219d58-cf5c-4db7-b2ef-0d51524cc8ba,,a1219d58-cf5c-4db7-b2ef-0d51524cc8ba
midland,B000059547,B000059547,"Goodman Shatin Logistics Centre, Phase Ii",goodman shatin logistics center phase ii,6 Wong Chuk Yeung Street,,,,MD_B000059547,{},,,,
midland,B000052951,B000052951,Grandtech Centre,grandtech center,8 On Ping Street,,,,MD_B000052951,{},,,,
midland,B000019716,B000019716,Haribest Industrial Building,haribest industrial building,45-47 Au Pui Wan Street,,,,MD_B000019716,"{""centanet"": {""id"": ""e123f510-c203-4736-9c1d-f1d42752e338"", ""original_key"": ""e123f510-c203-4736-9c1d-f1d42752e338"", ""score"": 90.0, ""building_name"": ""Haribest Industrial Building"", ""address"": ""45-47 Au Pui Wan Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""e123f510-c203-4736-9c1d-f1d42752e338"", ""buildingNameEn"": ""Haribest Industrial Building"", ""address"": ""45-47 Au Pui Wan Street"", ""developers"": ""Aik San Realty Limited"", ""opDateDisplayName"": ""1987 Year"", ""floorDisplayName"": ""15 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 7, ""rentCount"": 5, ""transCount"": 33}}}",,e123f510-c203-4736-9c1d-f1d42752e338,,e123f510-c203-4736-9c1d-f1d42752e338
midland,B000019723,B000019723,Harry Industrial Building,harry industrial building,49-51 Au Pui Wan Street,,,,MD_B000019723,"{""centanet"": {""id"": ""daaa6bed-5ff4-4a2a-bc8f-f4ef40ac4e2a"", ""original_key"": ""daaa6bed-5ff4-4a2a-bc8f-f4ef40ac4e2a"", ""score"": 76.8, ""building_name"": ""Wah Lung Industrial Building"", ""address"": ""49-53 Wang Lung Street"", ""original_record"": {""queriedDistrict"": ""Tsuen Wan"", ""queriedCode"": ""WS040"", ""propertyID"": ""daaa6bed-5ff4-4a2a-bc8f-f4ef40ac4e2a"", ""buildingNameEn"": ""Wah Lung Industrial Building"", ""address"": ""49-53 Wang Lung Street"", ""developers"": ""Chinachem Group"", ""opDateDisplayName"": ""1976 Year"", ""floorDisplayName"": ""11 Floor(s)"", ""districtNameEn"": ""Tsuen Wan"", ""zoneEn"": ""New Territories"", ""sellCount"": 2, ""rentCount"": 7, ""transCount"": 5}}}",,daaa6bed-5ff4-4a2a-bc8f-f4ef40ac4e2a,,daaa6bed-5ff4-4a2a-bc8f-f4ef40ac4e2a
midland,B000020637,B000020637,Kerry Warehouse (shatin),kerry warehouse shatin,36-42 Shan Mei Street Shatin,,,,MD_B000020637,{},,,,
midland,B000020783,B000020783,Kin Ho Industrial Building Block I,kin ho industrial building block i,14-24 Au Pui Wan Street,,,,MD_B000020783,"{""centanet"": {""id"": ""bd08ec49-4a7c-44f0-875d-894286ef07ba"", ""original_key"": ""bd08ec49-4a7c-44f0-875d-894286ef07ba"", ""score"": 88.19999999999999, ""building_name"": ""Kin Ho Industrial Building Block 2"", ""address"": ""14-24 Au Pui Wan Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""bd08ec49-4a7c-44f0-875d-894286ef07ba"", ""buildingNameEn"": ""Kin Ho Industrial Building Block 2"", ""address"": ""14-24 Au Pui Wan Street"", ""developers"": ""Paliburg Investments Limited"", ""opDateDisplayName"": ""1982 Year"", ""floorDisplayName"": ""18 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 4, ""rentCount"": 1, ""transCount"": 20}}}",,bd08ec49-4a7c-44f0-875d-894286ef07ba,,bd08ec49-4a7c-44f0-875d-894286ef07ba
midland,B000059762,B000059762,Kin Ho Industrial Building Block Ii,kin ho industrial building block ii,14-24 Au Pui Wan Street,,,,MD_B000059762,{},,,,
midland,B000022081,B000022081,New Commerce Centre,new commerce center,19 On Sum Street,,,,MD_B000022081,{},,,,
midland,B000022101,B000022101,New Trade Plaza Block A,new trade plaza block a,6 On Ping Street,,,,MD_B000022101,"{""centanet"": {""id"": ""0b7d3e23-48df-4862-b639-39344b46c534"", ""original_key"": ""0b7d3e23-48df-4862-b639-39344b46c534"", ""score"": 90.0, ""building_name"": ""New Trade Plaza Block A"", ""address"": ""6 On Ping Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""0b7d3e23-48df-4862-b639-39344b46c534"", ""buildingNameEn"": ""New Trade Plaza Block A"", ""address"": ""6 On Ping Street"", ""developers"": ""Sun Hung Kai Properties Limited"", ""opDateDisplayName"": ""1993 Year"", ""floorDisplayName"": ""21 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 11, ""rentCount"": 8, ""transCount"": 22}}}",,0b7d3e23-48df-4862-b639-39344b46c534,,0b7d3e23-48df-4862-b639-39344b46c534
midland,B000022313,B000022313,New Trade Plaza Block B,new trade plaza block b,6 On Ping Street,,,,MD_B000022313,"{""centanet"": {""id"": ""0a30bdaa-fa87-44aa-8aaa-2bdaa2c6a9a3"", ""original_key"": ""0a30bdaa-fa87-44aa-8aaa-2bdaa2c6a9a3"", ""score"": 90.0, ""building_name"": ""New Trade Plaza Block B"", ""address"": ""6 On Ping Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""0a30bdaa-fa87-44aa-8aaa-2bdaa2c6a9a3"", ""buildingNameEn"": ""New Trade Plaza Block B"", ""address"": ""6 On Ping Street"", ""developers"": ""Sun Hung Kai Properties Limited"", ""opDateDisplayName"": ""1993 Year"", ""floorDisplayName"": ""22 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 12, ""rentCount"": 4, ""transCount"": 14}}}",,0a30bdaa-fa87-44aa-8aaa-2bdaa2c6a9a3,,0a30bdaa-fa87-44aa-8aaa-2bdaa2c6a9a3
midland,B000022279,B000022279,On Ho Industrial Building,on ho industrial building,17-19 Shing Wan Road,,,,MD_B000022279,"{""centanet"": {""id"": ""31b80750-dfa0-46ac-a8a2-423fc81a23d1"", ""original_key"": ""31b80750-dfa0-46ac-a8a2-423fc81a23d1"", ""score"": 90.0, ""building_name"": ""On Ho Industrial Building"", ""address"": ""17-19 Shing Wan Road"", ""original_record"": {""queriedDistrict"": ""Tai Wai"", ""queriedCode"": ""WS053"", ""propertyID"": ""31b80750-dfa0-46ac-a8a2-423fc81a23d1"", ""buildingNameEn"": ""On Ho Industrial Building"", ""address"": ""17-19 Shing Wan Road"", ""developers"": ""Ching Yee"", ""opDateDisplayName"": ""1981 Year"", ""floorDisplayName"": ""8 Floor(s)"", ""districtNameEn"": ""Tai Wai"", ""zoneEn"": ""New Territories"", ""sellCount"": 2, ""rentCount"": 1, ""transCount"": 5}}}",,31b80750-dfa0-46ac-a8a2-423fc81a23d1,,31b80750-dfa0-46ac-a8a2-423fc81a23d1
midland,B000059786,B000059786,Power Industrial Building,power industrial building,11 Wo Heung Street,,,,MD_B000059786,"{""centanet"": {""id"": ""eaef9214-2585-47f2-81e6-7f7f144babff"", ""original_key"": ""eaef9214-2585-47f2-81e6-7f7f144babff"", ""score"": 90.0, ""building_name"": ""Power Industrial Building"", ""address"": ""11 Wo Heung Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""eaef9214-2585-47f2-81e6-7f7f144babff"", ""buildingNameEn"": ""Power Industrial Building"", ""address"": ""11 Wo Heung Street"", ""developers"": NaN, ""opDateDisplayName"": ""1978 Year"", ""floorDisplayName"": ""14 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 0, ""rentCount"": 10, ""transCount"": 6}}}",,eaef9214-2585-47f2-81e6-7f7f144babff,,eaef9214-2585-47f2-81e6-7f7f144babff
midland,B000023097,B000023097,Shatin Industrial Building,shatin industrial building,22-28 Wo Shui Street,,,,MD_B000023097,"{""centanet"": {""id"": ""ede3df13-05b7-46e2-b8d5-f2eb903332a5"", ""original_key"": ""ede3df13-05b7-46e2-b8d5-f2eb903332a5"", ""score"": 90.0, ""building_name"": ""Shatin Industrial Building"", ""address"": ""22-28 Wo Shui Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""ede3df13-05b7-46e2-b8d5-f2eb903332a5"", ""buildingNameEn"": ""Shatin Industrial Building"", ""address"": ""22-28 Wo Shui Street"", ""developers"": NaN, ""opDateDisplayName"": ""1979 Year"", ""floorDisplayName"": ""12 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 10}}}",,ede3df13-05b7-46e2-b8d5-f2eb903332a5,,ede3df13-05b7-46e2-b8d5-f2eb903332a5
midland,B000023098,B000023098,"Shatin Industrial Centre, Block A",shatin industrial center block a,5-7 Yuen Shun Circuit,,,,MD_B000023098,"{""centanet"": {""id"": ""8322fc5f-838a-46d0-bb1b-47f9ff4c5176"", ""original_key"": ""8322fc5f-838a-46d0-bb1b-47f9ff4c5176"", ""score"": 90.0, ""building_name"": ""Shatin Industrial Centre Block A"", ""address"": ""5-7 Yuen Shun Circuit"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""8322fc5f-838a-46d0-bb1b-47f9ff4c5176"", ""buildingNameEn"": ""Shatin Industrial Centre Block A"", ""address"": ""5-7 Yuen Shun Circuit"", ""developers"": ""Sun Hung Kai Properties Limited"", ""opDateDisplayName"": ""1988 Year"", ""floorDisplayName"": ""6 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 3, ""rentCount"": 0, ""transCount"": 3}}}",,8322fc5f-838a-46d0-bb1b-47f9ff4c5176,,8322fc5f-838a-46d0-bb1b-47f9ff4c5176
midland,B000059551,B000059551,"Shatin Industrial Centre, Block B",shatin industrial center block b,5-7 Yuen Shun Circuit,,,,MD_B000059551,"{""centanet"": {""id"": ""391893a6-1d83-441c-a515-af94323f5e91"", ""original_key"": ""391893a6-1d83-441c-a515-af94323f5e91"", ""score"": 90.0, ""building_name"": ""Shatin Industrial Centre Block B"", ""address"": ""5-7 Yuen Shun Circuit"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""391893a6-1d83-441c-a515-af94323f5e91"", ""buildingNameEn"": ""Shatin Industrial Centre Block B"", ""address"": ""5-7 Yuen Shun Circuit"", ""developers"": ""Sun Hung Kai Properties Limited"", ""opDateDisplayName"": ""1988 Year"", ""floorDisplayName"": ""6 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 4, ""rentCount"": 3, ""transCount"": 2}}}",,391893a6-1d83-441c-a515-af94323f5e91,,391893a6-1d83-441c-a515-af94323f5e91
midland,B000023646,B000023646,Sunking Factory Building,sunking factory building,1-7 Shing Chuen Road,,,,MD_B000023646,"{""centanet"": {""id"": ""0c9b82b9-e37d-48a1-9aad-a0805de6ad26"", ""original_key"": ""0c9b82b9-e37d-48a1-9aad-a0805de6ad26"", ""score"": 90.0, ""building_name"": ""Sunking Factory Building"", ""address"": ""1-7 Shing Chuen Road"", ""original_record"": {""queriedDistrict"": ""Tai Wai"", ""queriedCode"": ""WS053"", ""propertyID"": ""0c9b82b9-e37d-48a1-9aad-a0805de6ad26"", ""buildingNameEn"": ""Sunking Factory Building"", ""address"": ""1-7 Shing Chuen Road"", ""developers"": ""Hip Shing Hong Development Company Limited"", ""opDateDisplayName"": ""1981 Year"", ""floorDisplayName"": ""7 Floor(s)"", ""districtNameEn"": ""Tai Wai"", ""zoneEn"": ""New Territories"", ""sellCount"": 0, ""rentCount"": 1, ""transCount"": 0}}}",,0c9b82b9-e37d-48a1-9aad-a0805de6ad26,,0c9b82b9-e37d-48a1-9aad-a0805de6ad26
midland,B000023948,B000023948,Technology Park,technology park,18 On Lai Street,,,,MD_B000023948,"{""centanet"": {""id"": ""45cbc58b-5ddb-4542-840f-2a71215fccc2"", ""original_key"": ""45cbc58b-5ddb-4542-840f-2a71215fccc2"", ""score"": 90.0, ""building_name"": ""Technology Park"", ""address"": ""18 On Lai Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""45cbc58b-5ddb-4542-840f-2a71215fccc2"", ""buildingNameEn"": ""Technology Park"", ""address"": ""18 On Lai Street"", ""developers"": ""Sino Land Company Limited"", ""opDateDisplayName"": ""1994 Year"", ""floorDisplayName"": ""21 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 10, ""rentCount"": 5, ""transCount"": 24}}}",,45cbc58b-5ddb-4542-840f-2a71215fccc2,,45cbc58b-5ddb-4542-840f-2a71215fccc2
midland,B000024134,B000024134,Topsail Plaza,topsail plaza,11 On Sum Street,,,,MD_B000024134,"{""centanet"": {""id"": ""d52d8b0c-fd0a-4a4b-a5d1-604089a9d519"", ""original_key"": ""d52d8b0c-fd0a-4a4b-a5d1-604089a9d519"", ""score"": 90.0, ""building_name"": ""Topsail Plaza"", ""address"": ""11 On Sum Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""d52d8b0c-fd0a-4a4b-a5d1-604089a9d519"", ""buildingNameEn"": ""Topsail Plaza"", ""address"": ""11 On Sum Street"", ""developers"": ""E. Wah Realty Limited"", ""opDateDisplayName"": ""1995 Year"", ""floorDisplayName"": ""15 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 1, ""rentCount"": 0, ""transCount"": 7}}}",,d52d8b0c-fd0a-4a4b-a5d1-604089a9d519,,d52d8b0c-fd0a-4a4b-a5d1-604089a9d519
midland,B000024142,B000024142,Transport City Building,transport city building,1-7 Shing Wan Road,,,,MD_B000024142,"{""centanet"": {""id"": ""ac43a572-a909-4211-ad16-60259129b75b"", ""original_key"": ""ac43a572-a909-4211-ad16-60259129b75b"", ""score"": 90.0, ""building_name"": ""Transport City Building"", ""address"": ""1-7 Shing Wan Road"", ""original_record"": {""queriedDistrict"": ""Tai Wai"", ""queriedCode"": ""WS053"", ""propertyID"": ""ac43a572-a909-4211-ad16-60259129b75b"", ""buildingNameEn"": ""Transport City Building"", ""address"": ""1-7 Shing Wan Road"", ""developers"": ""Henderson Real Estate Agency Limited"", ""opDateDisplayName"": ""1982 Year"", ""floorDisplayName"": ""9 Floor(s)"", ""districtNameEn"": ""Tai Wai"", ""zoneEn"": ""New Territories"", ""sellCount"": 2, ""rentCount"": 5, ""transCount"": 7}}}",,ac43a572-a909-4211-ad16-60259129b75b,,ac43a572-a909-4211-ad16-60259129b75b
midland,B000024373,B000024373,Unison Industrial Centre,unison industrial center,27-31 Au Pui Wan Street,,,,MD_B000024373,"{""centanet"": {""id"": ""d1584f17-ecf9-4491-9c4d-e0a849e80793"", ""original_key"": ""d1584f17-ecf9-4491-9c4d-e0a849e80793"", ""score"": 90.0, ""building_name"": ""Unison Industrial Centre"", ""address"": ""27-31 Au Pui Wan Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""d1584f17-ecf9-4491-9c4d-e0a849e80793"", ""buildingNameEn"": ""Unison Industrial Centre"", ""address"": ""27-31 Au Pui Wan Street"", ""developers"": NaN, ""opDateDisplayName"": ""1982 Year"", ""floorDisplayName"": ""16 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 1, ""rentCount"": 5, ""transCount"": 5}}}",,d1584f17-ecf9-4491-9c4d-e0a849e80793,,d1584f17-ecf9-4491-9c4d-e0a849e80793
midland,B000024385,B000024385,Universal Industrial Centre,universal industrial center,19-25 Shan Mei Street,,,,MD_B000024385,"{""centanet"": {""id"": ""69a100f9-cbe7-4867-a585-e4f3b7ae89f0"", ""original_key"": ""69a100f9-cbe7-4867-a585-e4f3b7ae89f0"", ""score"": 90.0, ""building_name"": ""Universal Industrial Centre"", ""address"": ""19-25 Shan Mei Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""69a100f9-cbe7-4867-a585-e4f3b7ae89f0"", ""buildingNameEn"": ""Universal Industrial Centre"", ""address"": ""19-25 Shan Mei Street"", ""developers"": ""Aik San Realty Limited"", ""opDateDisplayName"": ""1981 Year"", ""floorDisplayName"": ""17 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 3, ""rentCount"": 5, ""transCount"": 27}}}",,69a100f9-cbe7-4867-a585-e4f3b7ae89f0,,69a100f9-cbe7-4867-a585-e4f3b7ae89f0
midland,B000024397,B000024397,Valiant Industrial Centre,valiant industrial center,2-12 Au Pui Wan Street,,,,MD_B000024397,"{""centanet"": {""id"": ""f310972d-8bbd-40cf-953a-56b17eb8ac7b"", ""original_key"": ""f310972d-8bbd-40cf-953a-56b17eb8ac7b"", ""score"": 90.0, ""building_name"": ""Valiant Industrial Centre"", ""address"": ""2-12 Au Pui Wan Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""f310972d-8bbd-40cf-953a-56b17eb8ac7b"", ""buildingNameEn"": ""Valiant Industrial Centre"", ""address"": ""2-12 Au Pui Wan Street"", ""developers"": ""Sun Hung Kai Properties Limited"", ""opDateDisplayName"": ""1982 Year"", ""floorDisplayName"": ""12 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 9, ""rentCount"": 9, ""transCount"": 22}}}",,f310972d-8bbd-40cf-953a-56b17eb8ac7b,,f310972d-8bbd-40cf-953a-56b17eb8ac7b
midland,B000024581,B000024581,Wah Lai Industrial Centre,wah lai industrial center,10-14 Kwei Tei Street,,,,MD_B000024581,"{""centanet"": {""id"": ""6f438de7-7644-40bc-a004-1a818c0acb57"", ""original_key"": ""6f438de7-7644-40bc-a004-1a818c0acb57"", ""score"": 77.2, ""building_name"": ""Wah Tat Industrial Centre B"", ""address"": ""8-10 Wah Sing Street"", ""original_record"": {""queriedDistrict"": ""Kwai Chung"", ""queriedCode"": ""WS042"", ""propertyID"": ""6f438de7-7644-40bc-a004-1a818c0acb57"", ""buildingNameEn"": ""Wah Tat Industrial Centre B"", ""address"": ""8-10 Wah Sing Street"", ""developers"": ""Chinachem Group"", ""opDateDisplayName"": ""1988 Year"", ""floorDisplayName"": ""21 Floor(s)"", ""districtNameEn"": ""Kwai Chung"", ""zoneEn"": ""New Territories"", ""sellCount"": 5, ""rentCount"": 1, ""transCount"": 8}}}",,6f438de7-7644-40bc-a004-1a818c0acb57,,6f438de7-7644-40bc-a004-1a818c0acb57
midland,B000024588,B000024588,Wah Lok Industrial Centre Block A,wah lok industrial center block a,37-41 Shan Mei Street,,,,MD_B000024588,"{""centanet"": {""id"": ""10d69e46-77b2-4f70-8ccc-0d7252ef22e6"", ""original_key"": ""10d69e46-77b2-4f70-8ccc-0d7252ef22e6"", ""score"": 90.0, ""building_name"": ""Wah Lok Industrial Centre Block A"", ""address"": ""37-41 Shan Mei Street"", ""original_record"": {""queriedDistrict"": ""Sha Tin"", ""queriedCode"": ""WS035"", ""propertyID"": ""10d69e46-77b2-4f70-8ccc-0d7252ef22e6"", ""buildingNameEn"": ""Wah Lok Industrial Centre Block A"", ""address"": ""37-41 Shan Mei Street"", ""developers"": ""Chinachem Group"", ""opDateDisplayName"": ""1989 Year"", ""floorDisplayName"": ""22 Floor(s)"", ""districtNameEn"": ""Sha Tin"", ""zoneEn"": ""New Territories"", ""sellCount"": 14, ""rentCount"": 10, ""transCount"": 8}}}",,10d69e46-77b2-4f70-8ccc-0d7252ef22e6,,10d69e46-77b2-4f70-8ccc-0d7252ef22e6
